t NoGP OffGP ET TT 
62.4000000000 0.3893670953 0.1132992574 0.0104991322 0.0095953875 
62.4100000000 0.3896109674 0.1125143834 0.0105126818 0.0094117882 
62.4200000000 0.3898607072 0.1117077705 0.0105325780 0.0092702569 
62.4300000000 0.3901091485 0.1108962046 0.0105581585 0.0091532957 
62.4400000000 0.3903579291 0.1100630023 0.0105912620 0.0090583504 
62.4500000000 0.3906028586 0.1092154561 0.0106320627 0.0089944606 
62.4600000000 0.3908483221 0.1083563139 0.0106820056 0.0089478011 
62.4700000000 0.3910927523 0.1074833710 0.0107442145 0.0089147803 
62.4800000000 0.3913377594 0.1066088932 0.0108291008 0.0089050718 
62.4900000000 0.3915872277 0.1057115207 0.0109236993 0.0089054902 
62.5000000000 0.3918376655 0.1048132108 0.0110369730 0.0089168577 
62.5100000000 0.3920848989 0.1039042938 0.0111733887 0.0089376694 
62.5200000000 0.3923315837 0.1029836643 0.0113241553 0.0089682230 
62.5300000000 0.3925792937 0.1020448362 0.0115006266 0.0090092539 
62.5400000000 0.3928238656 0.1011042774 0.0113379989 0.0090631580 
62.5500000000 0.3930696934 0.1001651114 0.0112173966 0.0091302702 
62.5600000000 0.3933126234 0.0992177679 0.0111325982 0.0092253798 
62.5700000000 0.3935570489 0.0982662140 0.0110676489 0.0093297833 
62.5800000000 0.3937988264 0.0973255584 0.0110267442 0.0094563120 
62.5900000000 0.3940406863 0.0963708671 0.0109979143 0.0096079080 
62.6000000000 0.3942899767 0.0954179014 0.0109787733 0.0097728342 
62.6100000000 0.3945370487 0.0944704315 0.0109672997 0.0096315437 
62.6200000000 0.3947862921 0.0935190078 0.0109625655 0.0095195962 
62.6300000000 0.3950335882 0.0925716412 0.0109625807 0.0094321697 
62.6400000000 0.3952789577 0.0916325205 0.0109705771 0.0093657279 
62.6500000000 0.3955267917 0.0906922947 0.0109825914 0.0093280090 
62.6600000000 0.3957729848 0.0897532078 0.0109998760 0.0093035486 
62.6700000000 0.3960175655 0.0888357139 0.0110194665 0.0092903001 
62.6800000000 0.3962605653 0.0879308082 0.0110454745 0.0092867315 
62.6900000000 0.3965063717 0.0870202402 0.0110796786 0.0092928454 
62.7000000000 0.3967509020 0.0861302659 0.0111204668 0.0093072903 
62.7100000000 0.3969941950 0.0852569728 0.0111731387 0.0093293737 
62.7200000000 0.3972406331 0.0843913415 0.0112418125 0.0093546993 
62.7300000000 0.3974861532 0.0835411414 0.0113292078 0.0093908755 
62.7400000000 0.3977308012 0.0827156358 0.0114326177 0.0094408529 
62.7500000000 0.3979746255 0.0819160570 0.0115524806 0.0095051255 
62.7600000000 0.3982196461 0.0811295452 0.0116992096 0.0095788026 
62.7700000000 0.3984643123 0.0803607126 0.0115854536 0.0096726460 
62.7800000000 0.3987029257 0.0796220818 0.0114999797 0.0097800301 
62.7900000000 0.3989409873 0.0789044771 0.0114372332 0.0099123207 
62.8000000000 0.3991800145 0.0782171857 0.0113929287 0.0100626780 
62.8100000000 0.3994190020 0.0775562858 0.0113631679 0.0099349201 
62.8200000000 0.3996580143 0.0769302123 0.0113448763 0.0098372100 
62.8300000000 0.3998971185 0.0763278582 0.0113346939 0.0097637589 
62.8400000000 0.4001363845 0.0757650257 0.0113303192 0.0097112193 
62.8500000000 0.4003801510 0.0752401608 0.0113278725 0.0096763679 
62.8600000000 0.4006215995 0.0747442836 0.0113312460 0.0096547177 
62.8700000000 0.4008614386 0.0742832209 0.0113373387 0.0096434855 
62.8800000000 0.4010965989 0.0738642906 0.0113447507 0.0096364908 
62.8900000000 0.4013325148 0.0734795728 0.0113558482 0.0096373823 
62.9000000000 0.4015692697 0.0731385302 0.0113700121 0.0096496539 
62.9100000000 0.4018040793 0.0728339584 0.0113906515 0.0096649991 
62.9200000000 0.4020442738 0.0725731757 0.0114169579 0.0096874007 
62.9300000000 0.4022859635 0.0723589508 0.0114504393 0.0097147930 
62.9400000000 0.4025236393 0.0721786441 0.0114925930 0.0097488449 
62.9500000000 0.4027574133 0.0720417737 0.0115503524 0.0097955632 
62.9600000000 0.4029929449 0.0719480304 0.0116221647 0.0098525104 
62.9700000000 0.4032303337 0.0719002493 0.0117095974 0.0099208015 
62.9800000000 0.4034612464 0.0718897584 0.0118152442 0.0100039185 
62.9900000000 0.4036940697 0.0719280491 0.0119422080 0.0101114662 
63.0000000000 0.4039289104 0.0720076514 0.0118389507 0.0102395635 
63.0100000000 0.4041605993 0.0721258216 0.0117647590 0.0101426845 
63.0200000000 0.4043893077 0.0722891027 0.0117132897 0.0100642194 
63.0300000000 0.4046203445 0.0724944722 0.0116798257 0.0100050367 
63.0400000000 0.4048509478 0.0727298366 0.0116570618 0.0099661147 
63.0500000000 0.4050883683 0.0730105502 0.0116446460 0.0099423987 
63.0600000000 0.4053193207 0.0733215256 0.0116388293 0.0099261202 
63.0700000000 0.4055517338 0.0736694330 0.0116343589 0.0099184927 
63.0800000000 0.4057833765 0.0740593719 0.0116334569 0.0099149931 
63.0900000000 0.4060099270 0.0744751565 0.0116336069 0.0099160144 
63.1000000000 0.4062396487 0.0749317940 0.0116341396 0.0099184927 
63.1100000000 0.4064698026 0.0754086891 0.0116346576 0.0099242764 
63.1200000000 0.4066957904 0.0759160053 0.0116352776 0.0099322727 
63.1300000000 0.4069224623 0.0764606229 0.0116368086 0.0099437409 
63.1400000000 0.4071476421 0.0770223723 0.0116404343 0.0099591335 
63.1500000000 0.4073736372 0.0776191511 0.0116474549 0.0099803392 
63.1600000000 0.4076012263 0.0782245829 0.0116595706 0.0100081919 
63.1700000000 0.4078249192 0.0788614537 0.0116781925 0.0100449734 
63.1800000000 0.4080528605 0.0795069384 0.0117026668 0.0100947262 
63.1900000000 0.4082770872 0.0801811097 0.0117372113 0.0101588989 
63.2000000000 0.4085057140 0.0808599814 0.0117844628 0.0102414776 
63.2100000000 0.4087284466 0.0815646093 0.0118475227 0.0101742263 
63.2200000000 0.4089530274 0.0822790070 0.0119286409 0.0101309221 
63.2300000000 0.4091735114 0.0830073079 0.0120323839 0.0101016836 
63.2400000000 0.4093957871 0.0837415852 0.0119446196 0.0100844063 
63.2500000000 0.4096126518 0.0844864037 0.0118872714 0.0100769963 
63.2600000000 0.4098346042 0.0852497542 0.0118535866 0.0100741832 
63.2700000000 0.4100538583 0.0860139608 0.0118329419 0.0100738361 
63.2800000000 0.4102755689 0.0867841641 0.0118236818 0.0100740150 
63.2900000000 0.4104954397 0.0875629081 0.0118199396 0.0100739327 
63.3000000000 0.4107142905 0.0883551009 0.0118200105 0.0100728087 
63.3100000000 0.4109309741 0.0891419848 0.0118215537 0.0100700780 
63.3200000000 0.4111483365 0.0899293757 0.0118227702 0.0100677479 
63.3300000000 0.4113661804 0.0907175412 0.0118225018 0.0100642129 
63.3400000000 0.4115822963 0.0915134045 0.0118201850 0.0100608236 
63.3500000000 0.4117979890 0.0922974272 0.0118147123 0.0100586974 
63.3600000000 0.4120126087 0.0930780394 0.0118065045 0.0100599583 
63.3700000000 0.4122257292 0.0938620538 0.0117983757 0.0100655114 
63.3800000000 0.4124423537 0.0946295173 0.0117880380 0.0100789740 
63.3900000000 0.4126579202 0.0954082571 0.0117771808 0.0101001737 
63.4000000000 0.4128665294 0.0961575698 0.0117683420 0.0101345657 
63.4100000000 0.4130790035 0.0969158010 0.0117617357 0.0101071710 
63.4200000000 0.4132935739 0.0976519344 0.0117595389 0.0100947402 
63.4300000000 0.4135037936 0.0984049429 0.0117637755 0.0100933971 
63.4400000000 0.4137108799 0.0991449348 0.0117755666 0.0100976472 
63.4500000000 0.4139221160 0.0998835486 0.0117993327 0.0101046845 
63.4600000000 0.4141330900 0.1006070823 0.0118329708 0.0101109339 
63.4700000000 0.4143380639 0.1013336093 0.0118824276 0.0101141686 
63.4800000000 0.4145428491 0.1020311301 0.0119473202 0.0101166282 
63.4900000000 0.4147475367 0.1027292970 0.0118952087 0.0101135214 
63.5000000000 0.4149511707 0.1034080399 0.0118669367 0.0101086708 
63.5100000000 0.4151551043 0.1040833927 0.0118506422 0.0100971879 
63.5200000000 0.4153594358 0.1047371152 0.0118459620 0.0100839913 
63.5300000000 0.4155607834 0.1053937048 0.0118478576 0.0100647441 
63.5400000000 0.4157603072 0.1060270066 0.0118532194 0.0100410040 
63.5500000000 0.4159604370 0.1066649572 0.0118607815 0.0100210997 
63.5600000000 0.4161578490 0.1072777499 0.0118667617 0.0099992544 
63.5700000000 0.4163582368 0.1078831991 0.0118722365 0.0099807579 
63.5800000000 0.4165597700 0.1084714180 0.0118726085 0.0099656411 
63.5900000000 0.4167591788 0.1090575976 0.0118708130 0.0099587113 
63.6000000000 0.4169575891 0.1096248883 0.0118617113 0.0099603843 
63.6100000000 0.4171573966 0.1101810988 0.0118502532 0.0099605463 
63.6200000000 0.4173553867 0.1107164841 0.0118313949 0.0099700502 
63.6300000000 0.4175547920 0.1112466130 0.0118110109 0.0099832706 
63.6400000000 0.4177503227 0.1117724787 0.0117881841 0.0099996862 
63.6500000000 0.4179448991 0.1122655833 0.0117642620 0.0100123381 
63.6600000000 0.4181380624 0.1127647915 0.0117409311 0.0100239225 
63.6700000000 0.4183309013 0.1132473101 0.0117180423 0.0100270986 
63.6800000000 0.4185257703 0.1137126317 0.0116978355 0.0100262187 
63.6900000000 0.4187195878 0.1141514572 0.0116808124 0.0100218743 
63.7000000000 0.4189066798 0.1146012365 0.0116719629 0.0100107284 
63.7100000000 0.4190927854 0.1150404133 0.0116712401 0.0099949557 
63.7200000000 0.4192810061 0.1154420946 0.0116817599 0.0099746078 
63.7300000000 0.4194663090 0.1158523691 0.0117035334 0.0099423693 
63.7400000000 0.4196514976 0.1162328200 0.0117389843 0.0099120709 
63.7500000000 0.4198361928 0.1166082758 0.0117125408 0.0098789896 
63.7600000000 0.4200214306 0.1169811155 0.0117019227 0.0098380771 
63.7700000000 0.4201999306 0.1173314144 0.0117017333 0.0098021362 
63.7800000000 0.4203810371 0.1176775805 0.0117086715 0.0097681829 
63.7900000000 0.4205629407 0.1179987064 0.0117199112 0.0097411171 
63.8000000000 0.4207425340 0.1183076844 0.0117297055 0.0097161741 
63.8100000000 0.4209182749 0.1185986639 0.0117387170 0.0097359019 
63.8200000000 0.4210948593 0.1188918877 0.0117490825 0.0097620883 
63.8300000000 0.4212722115 0.1191702312 0.0117565246 0.0097907988 
63.8400000000 0.4214500293 0.1194381758 0.0117597796 0.0098199372 
63.8500000000 0.4216224702 0.1197066046 0.0117516838 0.0098481387 
63.8600000000 0.4217957603 0.1199399390 0.0117378952 0.0098635328 
63.8700000000 0.4219696218 0.1201727156 0.0117231408 0.0098709253 
63.8800000000 0.4221389498 0.1203951521 0.0117025453 0.0098773657 
63.8900000000 0.4223090002 0.1206160081 0.0116763619 0.0098750464 
63.9000000000 0.4224765863 0.1208311181 0.0116497555 0.0098646573 
63.9100000000 0.4226430876 0.1210211192 0.0116183950 0.0098507945 
63.9200000000 0.4228110460 0.1212082672 0.0115878025 0.0098266535 
63.9300000000 0.4229765451 0.1213921777 0.0115536472 0.0097922942 
63.9400000000 0.4231417323 0.1215701826 0.0115212699 0.0097572763 
63.9500000000 0.4233046910 0.1217339712 0.0114880796 0.0097126225 
63.9600000000 0.4234666055 0.1218811379 0.0114589732 0.0096652595 
63.9700000000 0.4236249728 0.1220302045 0.0114341985 0.0096099225 
63.9800000000 0.4237847767 0.1221658702 0.0114129442 0.0095561355 
63.9900000000 0.4239430403 0.1222965060 0.0113992115 0.0094970135 
64.0000000000 0.4241010828 0.1224279355 0.0113939631 0.0094404578 
64.0100000000 0.4242552284 0.1225538427 0.0113989693 0.0094902670 
64.0200000000 0.4244079555 0.1226798749 0.0114164548 0.0095362995 
64.0300000000 0.4245622533 0.1227999831 0.0114047611 0.0095759413 
64.0400000000 0.4247135868 0.1229196413 0.0114059816 0.0096077497 
64.0500000000 0.4248647134 0.1230254290 0.0114154611 0.0096366764 
64.0600000000 0.4250144691 0.1231303677 0.0114294839 0.0096522074 
64.0700000000 0.4251614551 0.1232289202 0.0114484892 0.0096545129 
64.0800000000 0.4253083762 0.1233262397 0.0114705559 0.0096488841 
64.0900000000 0.4254546096 0.1234170366 0.0114903086 0.0096398541 
64.1000000000 0.4255981837 0.1235063012 0.0115046125 0.0096256010 
64.1100000000 0.4257386687 0.1235889872 0.0115119262 0.0095933005 
64.1200000000 0.4258815089 0.1236762378 0.0115229262 0.0095449961 
64.1300000000 0.4260200699 0.1237568046 0.0115241391 0.0094895402 
64.1400000000 0.4261578253 0.1238353337 0.0115214375 0.0094405652 
64.1500000000 0.4262949907 0.1239184248 0.0115070432 0.0093763930 
64.1600000000 0.4264309360 0.1240025927 0.0114901488 0.0093060269 
64.1700000000 0.4265667673 0.1240842813 0.0114676374 0.0092322587 
64.1800000000 0.4267003868 0.1241592670 0.0114335388 0.0091568938 
64.1900000000 0.4268302457 0.1242366447 0.0113943686 0.0090782021 
64.2000000000 0.4269578911 0.1243073937 0.0113597597 0.0089973596 
64.2100000000 0.4270871747 0.1243822951 0.0113139771 0.0090576594 
64.2200000000 0.4272127631 0.1244544630 0.0112731789 0.0091068252 
64.2300000000 0.4273382895 0.1245292776 0.0112284338 0.0091558761 
64.2400000000 0.4274646069 0.1246012069 0.0111761745 0.0091874762 
64.2500000000 0.4275891699 0.1246762392 0.0111295668 0.0092116620 
64.2600000000 0.4277105444 0.1247483124 0.0110828664 0.0092289998 
64.2700000000 0.4278322289 0.1248174111 0.0110419965 0.0092366906 
64.2800000000 0.4279523737 0.1248887704 0.0109992505 0.0092358555 
64.2900000000 0.4280695944 0.1249570893 0.0109641680 0.0092237187 
64.3000000000 0.4281846625 0.1250229379 0.0109340446 0.0092037732 
64.3100000000 0.4282981209 0.1250931431 0.0109128720 0.0091696125 
64.3200000000 0.4284086373 0.1251602625 0.0108986708 0.0091395372 
64.3300000000 0.4285194986 0.1252281631 0.0108943640 0.0090822437 
64.3400000000 0.4286290072 0.1252948415 0.0109002362 0.0090289930 
64.3500000000 0.4287371353 0.1253600767 0.0109168474 0.0089508960 
64.3600000000 0.4288444427 0.1254237746 0.0109419179 0.0088756189 
64.3700000000 0.4289492055 0.1254859451 0.0109669405 0.0088044813 
64.3800000000 0.4290530239 0.1255483449 0.0109987051 0.0087218915 
64.3900000000 0.4291523405 0.1256125202 0.0110319788 0.0086325162 
64.4000000000 0.4292522292 0.1256714007 0.0110553288 0.0085343591 
64.4100000000 0.4293511703 0.1257315928 0.0110819881 0.0085906867 
64.4200000000 0.4294491519 0.1257872529 0.0111047849 0.0086504520 
64.4300000000 0.4295444766 0.1258434065 0.0111199230 0.0086861423 
64.4400000000 0.4296375316 0.1258949733 0.0111267438 0.0087242675 
64.4500000000 0.4297298040 0.1259470360 0.0111343951 0.0087493720 
64.4600000000 0.4298191702 0.1259974401 0.0111228589 0.0087756707 
64.4700000000 0.4299079376 0.1260433969 0.0111091097 0.0087701772 
64.4800000000 0.4299947004 0.1260893680 0.0110950620 0.0087643580 
64.4900000000 0.4300788579 0.1261333827 0.0110716333 0.0087415414 
64.5000000000 0.4301621332 0.1261746123 0.0110475495 0.0087176427 
64.5100000000 0.4302449905 0.1262137431 0.0110226208 0.0086923225 
64.5200000000 0.4303242202 0.1262525609 0.0109732279 0.0086506121 
64.5300000000 0.4304027969 0.1262870038 0.0109233750 0.0085875025 
64.5400000000 0.4304802706 0.1263213408 0.0108729607 0.0085222381 
64.5500000000 0.4305549617 0.1263534984 0.0108134866 0.0084549366 
64.5600000000 0.4306274562 0.1263829132 0.0107540378 0.0083712762 
64.5700000000 0.4306992632 0.1264104646 0.0106968541 0.0082858916 
64.5800000000 0.4307688943 0.1264358269 0.0106371958 0.0081987500 
64.5900000000 0.4308370762 0.1264605478 0.0105778531 0.0081098755 
64.6000000000 0.4309031855 0.1264831993 0.0105190272 0.0080193577 
64.6100000000 0.4309675848 0.1265038255 0.0104545304 0.0080587681 
64.6200000000 0.4310310811 0.1265239407 0.0103923588 0.0080969925 
64.6300000000 0.4310906639 0.1265404331 0.0103330379 0.0081293076 
64.6400000000 0.4311497068 0.1265549934 0.0102771880 0.0081423920 
64.6500000000 0.4312058091 0.1265672321 0.0102278031 0.0081498948 
64.6600000000 0.4312609305 0.1265778662 0.0101834223 0.0081359645 
64.6700000000 0.4313154019 0.1265869708 0.0101449652 0.0081151862 
64.6800000000 0.4313662489 0.1265946227 0.0101735137 0.0080871457 
64.6900000000 0.4314161695 0.1266022745 0.0102090640 0.0080741679 
64.7000000000 0.4314646248 0.1266065976 0.0102491347 0.0080373289 
64.7100000000 0.4315105472 0.1266099503 0.0102882785 0.0079920922 
64.7200000000 0.4315547016 0.1266142018 0.0103278233 0.0079381996 
64.7300000000 0.4315963345 0.1266165277 0.0103586421 0.0078754773 
64.7400000000 0.4316374609 0.1266181386 0.0103976892 0.0077883107 
64.7500000000 0.4316762347 0.1266191136 0.0104247871 0.0077175988 
64.7600000000 0.4317133510 0.1266171877 0.0104470744 0.0076380574 
64.7700000000 0.4317487034 0.1266163134 0.0104669314 0.0075498379 
64.7800000000 0.4317810908 0.1266152995 0.0104830650 0.0074727397 
64.7900000000 0.4318118627 0.1266138187 0.0104919143 0.0073865523 
64.8000000000 0.4318401653 0.1266122376 0.0104817926 0.0072800990 
64.8100000000 0.4318673152 0.1266081447 0.0104809182 0.0073249103 
64.8200000000 0.4318929287 0.1266056352 0.0104708350 0.0073598178 
64.8300000000 0.4319163772 0.1266009719 0.0104576592 0.0073865459 
64.8400000000 0.4319383670 0.1265968975 0.0104342991 0.0074063389 
64.8500000000 0.4319583538 0.1265945453 0.0104003678 0.0074156639 
64.8600000000 0.4319763197 0.1265929922 0.0103595557 0.0074328661 
64.8700000000 0.4319922493 0.1265911425 0.0103141801 0.0074191260 
64.8800000000 0.4320064541 0.1265878911 0.0102734831 0.0073933631 
64.8900000000 0.4320183759 0.1265860157 0.0102213102 0.0073742271 
64.9000000000 0.4320276213 0.1265850608 0.0101732350 0.0073248428 
64.9100000000 0.4320346952 0.1265844140 0.0101054997 0.0072815027 
64.9200000000 0.4320404344 0.1265854878 0.0100451247 0.0072472783 
64.9300000000 0.4320440724 0.1265872032 0.0099733860 0.0071956730 
64.9400000000 0.4320456096 0.1265904144 0.0099053908 0.0071489012 
64.9500000000 0.4320453889 0.1265971783 0.0098446102 0.0070704505 
64.9600000000 0.4320433012 0.1266034505 0.0097757901 0.0070005387 
64.9700000000 0.4320392896 0.1266093986 0.0097099420 0.0069346875 
64.9800000000 0.4320332382 0.1266171652 0.0096274346 0.0068505392 
64.9900000000 0.4320248834 0.1266289376 0.0095487956 0.0067775809 
65.0000000000 0.4320145993 0.1266405470 0.0094778948 0.0067076833 
65.0100000000 0.4320021576 0.1266521302 0.0094135535 0.0067469750 
65.0200000000 0.4319876719 0.1266692888 0.0093402110 0.0067721666 
65.0300000000 0.4319712321 0.1266867195 0.0092747506 0.0068028898 
65.0400000000 0.4319529090 0.1267045333 0.0092118109 0.0067988469 
65.0500000000 0.4319322996 0.1267266747 0.0091601943 0.0067953207 
65.0600000000 0.4319095817 0.1267517487 0.0092055123 0.0067998268 
65.0700000000 0.4318847589 0.1267771653 0.0092459942 0.0068042177 
65.0800000000 0.4318575732 0.1268051753 0.0092981116 0.0067941568 
65.0900000000 0.4318282913 0.1268356100 0.0093424136 0.0067830247 
65.1000000000 0.4317970317 0.1268687593 0.0093926822 0.0067537732 
65.1100000000 0.4317633522 0.1269045184 0.0094324283 0.0067226006 
65.1200000000 0.4317277355 0.1269451172 0.0094807066 0.0066749561 
65.1300000000 0.4316899145 0.1269866140 0.0095116999 0.0066245306 
65.1400000000 0.4316499881 0.1270290086 0.0095326412 0.0065797219 
65.1500000000 0.4316078661 0.1270762115 0.0095594922 0.0065312595 
65.1600000000 0.4315639000 0.1271219696 0.0095695270 0.0064836667 
65.1700000000 0.4315172726 0.1271713474 0.0095804089 0.0064171441 
65.1800000000 0.4314688959 0.1272233309 0.0095868961 0.0063512170 
65.1900000000 0.4314181409 0.1272788680 0.0095831688 0.0062856708 
65.2000000000 0.4313651740 0.1273355503 0.0095790416 0.0062144319 
65.2100000000 0.4313103545 0.1273992181 0.0095690747 0.0062274198 
65.2200000000 0.4312527078 0.1274667500 0.0095472641 0.0062205433 
65.2300000000 0.4311934709 0.1275334938 0.0095388768 0.0062062061 
