t q1 q2 q3 q4 q5 
51.0400000000 0.0009632658 0.0035501122 0.0060765429 0.0111279043 0.0179151537 
51.0500000000 0.0009629953 0.0035489806 0.0060852245 0.0110563650 0.0178576663 
51.0600000000 0.0009588832 0.0035458222 0.0060610361 0.0109931363 0.0177628567 
51.0700000000 0.0009571702 0.0035475795 0.0060356498 0.0109430990 0.0176798635 
51.0800000000 0.0009576061 0.0035514206 0.0060220226 0.0108999326 0.0176078934 
51.0900000000 0.0009541013 0.0035335943 0.0060062073 0.0108360680 0.0175385524 
51.1000000000 0.0009525230 0.0035179279 0.0059950517 0.0108109839 0.0174791924 
51.1100000000 0.0009526339 0.0035074804 0.0059814282 0.0107645264 0.0174292462 
51.1200000000 0.0009495455 0.0034983970 0.0059709042 0.0107288232 0.0173806116 
51.1300000000 0.0009479140 0.0034932873 0.0059663257 0.0106979387 0.0173406521 
51.1400000000 0.0009483280 0.0034889502 0.0059588188 0.0106765589 0.0173090024 
51.1500000000 0.0009506191 0.0034848016 0.0059574847 0.0106589753 0.0172394017 
51.1600000000 0.0009479844 0.0034811921 0.0059531378 0.0106499729 0.0172162757 
51.1700000000 0.0009470989 0.0034676503 0.0059579224 0.0106181731 0.0172006238 
51.1800000000 0.0009484945 0.0034550120 0.0059592780 0.0106202661 0.0171923301 
51.1900000000 0.0009455630 0.0034456278 0.0059412820 0.0105987924 0.0171437458 
51.2000000000 0.0009447596 0.0034366151 0.0059278401 0.0106106580 0.0171023787 
51.2100000000 0.0009458031 0.0034301107 0.0059178207 0.0105980363 0.0171074335 
51.2200000000 0.0009488840 0.0034264922 0.0059045867 0.0106187466 0.0170707780 
51.2300000000 0.0009455432 0.0034249685 0.0058942779 0.0106138858 0.0170405333 
51.2400000000 0.0009444354 0.0034256491 0.0058854932 0.0106154132 0.0170164198 
51.2500000000 0.0009456616 0.0034258990 0.0058789268 0.0106176447 0.0169900539 
51.2600000000 0.0009426261 0.0034161604 0.0058686450 0.0106258897 0.0169694101 
51.2700000000 0.0009414151 0.0034059409 0.0058650256 0.0106343995 0.0169543026 
51.2800000000 0.0009418130 0.0034003496 0.0058646388 0.0106486780 0.0169445931 
51.2900000000 0.0009436827 0.0033964710 0.0058601150 0.0105549121 0.0169316497 
51.3000000000 0.0009412559 0.0033917187 0.0058620037 0.0104969455 0.0169238279 
51.3100000000 0.0009409531 0.0033882074 0.0058654422 0.0104140178 0.0169210464 
51.3200000000 0.0009418620 0.0033864608 0.0058659625 0.0103638484 0.0168702088 
51.3300000000 0.0009402784 0.0033858526 0.0058481269 0.0102898367 0.0168689161 
51.3400000000 0.0009411868 0.0033862914 0.0058372542 0.0102458132 0.0168739436 
51.3500000000 0.0009436823 0.0033753420 0.0058222871 0.0102060894 0.0168851031 
51.3600000000 0.0009485305 0.0033658620 0.0058147016 0.0101657577 0.0167492254 
51.3700000000 0.0009462136 0.0033601659 0.0058082466 0.0101291276 0.0166666008 
51.3800000000 0.0009464591 0.0033529638 0.0057976289 0.0100915676 0.0165902154 
51.3900000000 0.0009479885 0.0033488762 0.0057920576 0.0100629920 0.0165194980 
51.4000000000 0.0009518510 0.0033451805 0.0057869509 0.0100334549 0.0164457123 
51.4100000000 0.0009515148 0.0033442432 0.0057821530 0.0100068266 0.0163769982 
51.4200000000 0.0009532357 0.0033439634 0.0057815543 0.0100023932 0.0163128469 
51.4300000000 0.0009560529 0.0033437934 0.0057772308 0.0099757303 0.0162916636 
51.4400000000 0.0009615297 0.0033363510 0.0057730085 0.0099705157 0.0162260903 
51.4500000000 0.0009591808 0.0033294300 0.0057743742 0.0099430452 0.0161642266 
51.4600000000 0.0009595578 0.0033224805 0.0057758653 0.0099446415 0.0161056559 
51.4700000000 0.0009611711 0.0033178125 0.0057654000 0.0099486254 0.0160863668 
51.4800000000 0.0009639949 0.0033152778 0.0057550290 0.0099314456 0.0160245782 
51.4900000000 0.0009615189 0.0033146090 0.0057447004 0.0099354505 0.0159655066 
51.5000000000 0.0009614938 0.0033112638 0.0057388248 0.0099407018 0.0159433380 
51.5100000000 0.0009628064 0.0033096232 0.0057284422 0.0099429918 0.0159217118 
51.5200000000 0.0009658010 0.0033097219 0.0057213559 0.0099458760 0.0159004239 
51.5300000000 0.0009642654 0.0033114918 0.0057139131 0.0099686440 0.0158378284 
51.5400000000 0.0009648004 0.0033029564 0.0057091827 0.0099674744 0.0158106128 
51.5500000000 0.0009659297 0.0032962783 0.0057042438 0.0099861347 0.0157833330 
51.5600000000 0.0009688102 0.0032910158 0.0056990968 0.0099797029 0.0157558412 
51.5700000000 0.0009669081 0.0032872109 0.0056964335 0.0099929393 0.0157213099 
51.5800000000 0.0009664316 0.0032847347 0.0056930331 0.0100051277 0.0156865423 
51.5900000000 0.0009666966 0.0032831316 0.0056917126 0.0099342641 0.0156514490 
51.6000000000 0.0009688023 0.0032804480 0.0056893585 0.0098860525 0.0156489025 
51.6100000000 0.0009644169 0.0032786930 0.0056859122 0.0098567828 0.0156454917 
51.6200000000 0.0009611381 0.0032800555 0.0056779307 0.0098269119 0.0156003314 
51.6300000000 0.0009597551 0.0032818828 0.0056694127 0.0098028875 0.0155550109 
51.6400000000 0.0009597591 0.0032766251 0.0056629638 0.0097790124 0.0155423189 
51.6500000000 0.0009555513 0.0032719261 0.0056560308 0.0097700423 0.0155285719 
51.6600000000 0.0009523322 0.0032702103 0.0056508447 0.0097422155 0.0155097827 
51.6700000000 0.0009504289 0.0032670952 0.0056450221 0.0097282146 0.0154896273 
51.6800000000 0.0009501475 0.0032647591 0.0056404769 0.0097128516 0.0154577921 
51.6900000000 0.0009463150 0.0032638716 0.0056374899 0.0096937183 0.0154279276 
51.7000000000 0.0009439379 0.0032636761 0.0056354347 0.0096737569 0.0153995662 
51.7100000000 0.0009427036 0.0032640144 0.0056323967 0.0096640502 0.0154062851 
51.7200000000 0.0009423669 0.0032653648 0.0056280403 0.0096523829 0.0154133752 
51.7300000000 0.0009406142 0.0032659741 0.0056247100 0.0096368627 0.0154202350 
51.7400000000 0.0009398355 0.0032641419 0.0056222548 0.0096200838 0.0153834498 
51.7500000000 0.0009404281 0.0032620332 0.0056206582 0.0096207506 0.0153812925 
51.7600000000 0.0009413798 0.0032605975 0.0056180615 0.0096197499 0.0153773538 
51.7700000000 0.0009404530 0.0032604777 0.0056137037 0.0096152305 0.0153711896 
51.7800000000 0.0009405298 0.0032609354 0.0056089889 0.0096174449 0.0153984448 
51.7900000000 0.0009409411 0.0032626093 0.0056040336 0.0096277322 0.0154227725 
51.8000000000 0.0009420126 0.0032641980 0.0056004127 0.0096368982 0.0154435742 
51.8100000000 0.0009424094 0.0032662797 0.0055975727 0.0096527568 0.0154145760 
51.8200000000 0.0009436078 0.0032687624 0.0055947537 0.0096567279 0.0153471085 
51.8300000000 0.0009449237 0.0032709541 0.0055932814 0.0096668476 0.0152774380 
51.8400000000 0.0009466838 0.0032708298 0.0055909966 0.0096744962 0.0152059652 
51.8500000000 0.0009482313 0.0032714856 0.0055893776 0.0096872609 0.0151650937 
51.8600000000 0.0009506128 0.0032721096 0.0055871086 0.0096969082 0.0151201383 
51.8700000000 0.0009529942 0.0032737027 0.0055854505 0.0097015740 0.0150714126 
51.8800000000 0.0009555640 0.0032765004 0.0055842527 0.0097029004 0.0150490406 
51.8900000000 0.0009589467 0.0032787190 0.0055824874 0.0096902362 0.0149864371 
51.9000000000 0.0009621436 0.0032810893 0.0055811546 0.0096757566 0.0149222919 
51.9100000000 0.0009651710 0.0032844743 0.0055801884 0.0096660193 0.0148830625 
51.9200000000 0.0009683390 0.0032878557 0.0055781634 0.0096482949 0.0148405189 
51.9300000000 0.0009711696 0.0032907438 0.0055769974 0.0096360341 0.0147953417 
51.9400000000 0.0009738161 0.0032963171 0.0055770377 0.0096306339 0.0147712506 
51.9500000000 0.0009770812 0.0033010731 0.0055782628 0.0096279944 0.0147435725 
51.9600000000 0.0009801320 0.0033054641 0.0055804920 0.0096329635 0.0147147885 
51.9700000000 0.0009837203 0.0033107076 0.0055823699 0.0096397438 0.0147044944 
51.9800000000 0.0009873298 0.0033153531 0.0055836436 0.0096461522 0.0146896957 
51.9900000000 0.0009906406 0.0033220730 0.0055846137 0.0096527897 0.0146451128 
52.0000000000 0.0009939653 0.0033269080 0.0055863691 0.0096587452 0.0146190660 
52.0100000000 0.0009972469 0.0033322769 0.0055892473 0.0096651506 0.0145908883 
52.0200000000 0.0010000656 0.0033386983 0.0055917435 0.0096721852 0.0145621526 
52.0300000000 0.0010034758 0.0033442526 0.0055915563 0.0096780558 0.0145332387 
52.0400000000 0.0010058064 0.0033493249 0.0055950306 0.0096845886 0.0145199462 
52.0500000000 0.0010088091 0.0033563415 0.0055973850 0.0096945982 0.0145045876 
52.0600000000 0.0010117598 0.0033632010 0.0055972620 0.0097056583 0.0144874555 
52.0700000000 0.0010141377 0.0033707994 0.0055980260 0.0097139042 0.0144822236 
52.0800000000 0.0010166735 0.0033784397 0.0055989642 0.0097187626 0.0144738657 
52.0900000000 0.0010184798 0.0033852213 0.0056044760 0.0097240807 0.0144625975 
52.1000000000 0.0010200375 0.0033937672 0.0056077429 0.0097356191 0.0144609483 
52.1100000000 0.0010214372 0.0034015550 0.0056122154 0.0097450099 0.0144555308 
52.1200000000 0.0010227320 0.0034089554 0.0056172827 0.0097566813 0.0144464966 
52.1300000000 0.0010239635 0.0034180920 0.0056241249 0.0097709620 0.0144461050 
52.1400000000 0.0010254318 0.0034270731 0.0056286601 0.0097816125 0.0144416909 
52.1500000000 0.0010264095 0.0034337711 0.0056350271 0.0097946860 0.0144333624 
52.1600000000 0.0010270434 0.0034442113 0.0056399456 0.0098085611 0.0144370039 
52.1700000000 0.0010285403 0.0034530190 0.0056441567 0.0098258713 0.0144372109 
52.1800000000 0.0010300134 0.0034613891 0.0056472288 0.0098390948 0.0144335826 
52.1900000000 0.0010316087 0.0034697059 0.0056524366 0.0098552723 0.0144260079 
52.2000000000 0.0010324879 0.0034776672 0.0056561642 0.0098666278 0.0144275716 
52.2100000000 0.0010359239 0.0034866360 0.0056598040 0.0098807645 0.0144245943 
52.2200000000 0.0010390007 0.0034944997 0.0056624356 0.0098941066 0.0144169899 
52.2300000000 0.0010420079 0.0035034982 0.0056675171 0.0099115243 0.0144185598 
52.2400000000 0.0010446838 0.0035116355 0.0056705569 0.0099244389 0.0144028926 
52.2500000000 0.0010478772 0.0035185293 0.0056748262 0.0099478016 0.0144014051 
52.2600000000 0.0010502657 0.0035256111 0.0056777887 0.0099710971 0.0143968883 
52.2700000000 0.0010530020 0.0035332600 0.0056833215 0.0100013628 0.0144018854 
52.2800000000 0.0010555898 0.0035413986 0.0056868419 0.0100270282 0.0144026494 
52.2900000000 0.0010582361 0.0035509523 0.0056919413 0.0100596163 0.0143989301 
52.3000000000 0.0010605366 0.0035578525 0.0056963045 0.0100865831 0.0143898462 
52.3100000000 0.0010632654 0.0035656276 0.0057028491 0.0101209236 0.0143762383 
52.3200000000 0.0010663194 0.0035752209 0.0057074944 0.0101490613 0.0143631446 
52.3300000000 0.0010688001 0.0035855505 0.0057159690 0.0101855659 0.0143576915 
52.3400000000 0.0010706723 0.0035941888 0.0057179994 0.0102157417 0.0143480600 
52.3500000000 0.0010724266 0.0036043936 0.0057238352 0.0102389487 0.0143349989 
52.3600000000 0.0010754336 0.0036140344 0.0057279985 0.0102617423 0.0143284257 
52.3700000000 0.0010788995 0.0036214890 0.0057354732 0.0102785607 0.0143184924 
52.3800000000 0.0010817756 0.0036314207 0.0057430287 0.0103053277 0.0143062873 
52.3900000000 0.0010852886 0.0036394936 0.0057485669 0.0103251446 0.0142934232 
52.4000000000 0.0010899384 0.0036498858 0.0057535552 0.0103542568 0.0142869771 
52.4100000000 0.0010918373 0.0036588592 0.0057627164 0.0103758742 0.0142808430 
52.4200000000 0.0010938833 0.0036708657 0.0057704953 0.0104068216 0.0142686382 
52.4300000000 0.0010961577 0.0036813772 0.0057776227 0.0104302009 0.0142610951 
52.4400000000 0.0010999433 0.0036953097 0.0057848135 0.0104637012 0.0142496957 
52.4500000000 0.0011028082 0.0037082589 0.0057965325 0.0104961786 0.0142429274 
52.4600000000 0.0011063408 0.0037131141 0.0058020234 0.0105267750 0.0142398240 
52.4700000000 0.0011097397 0.0037170129 0.0058129334 0.0105513015 0.0142407130 
52.4800000000 0.0011145101 0.0037247264 0.0058239475 0.0105875374 0.0142472221 
52.4900000000 0.0011161146 0.0037316746 0.0058340793 0.0106166705 0.0142543494 
52.5000000000 0.0011192575 0.0037378888 0.0058450312 0.0106570441 0.0142579310 
52.5100000000 0.0011228398 0.0037439039 0.0058553255 0.0106898667 0.0142653079 
52.5200000000 0.0011273814 0.0037497669 0.0058661588 0.0107344331 0.0142691430 
52.5300000000 0.0011298066 0.0037637389 0.0058837202 0.0107806992 0.0142771840 
52.5400000000 0.0011347639 0.0037778056 0.0058960174 0.0108155306 0.0142907884 
52.5500000000 0.0011399181 0.0037927606 0.0059157172 0.0108373924 0.0143011224 
52.5600000000 0.0011456340 0.0037994573 0.0059241842 0.0108715908 0.0143095520 
52.5700000000 0.0011485173 0.0038063489 0.0059398091 0.0108978207 0.0143161097 
52.5800000000 0.0011532716 0.0038141355 0.0059494099 0.0109368813 0.0143214750 
52.5900000000 0.0011592967 0.0038231791 0.0059665990 0.0109431885 0.0143373962 
52.6000000000 0.0011667628 0.0038328842 0.0059777851 0.0109626996 0.0143650929 
52.6100000000 0.0011693800 0.0038384605 0.0059892558 0.0109823931 0.0143678116 
52.6200000000 0.0011724954 0.0038451077 0.0060023875 0.0110159164 0.0143790804 
52.6300000000 0.0011775910 0.0038538375 0.0060162635 0.0110519495 0.0143992892 
52.6400000000 0.0011838154 0.0038640832 0.0060325789 0.0110773072 0.0144296306 
52.6500000000 0.0011859210 0.0038766578 0.0060496397 0.0110959150 0.0144519034 
52.6600000000 0.0011894224 0.0038772242 0.0060614787 0.0111291314 0.0144850472 
52.6700000000 0.0011943609 0.0038837944 0.0060828763 0.0111627734 0.0145312671 
52.6800000000 0.0012025669 0.0038923702 0.0060993716 0.0112123115 0.0145693041 
52.6900000000 0.0012012672 0.0038988401 0.0061174630 0.0112293663 0.0145817263 
52.7000000000 0.0012020581 0.0039076039 0.0061465122 0.0112712738 0.0146114037 
52.7100000000 0.0012053178 0.0039189432 0.0061588947 0.0113305866 0.0146327947 
52.7200000000 0.0012049923 0.0039280142 0.0061732330 0.0113849918 0.0146698431 
52.7300000000 0.0012073273 0.0039402623 0.0061821026 0.0114056038 0.0147232411 
52.7400000000 0.0012113729 0.0039508474 0.0062020454 0.0114506888 0.0147655602 
52.7500000000 0.0012187596 0.0039556065 0.0062170104 0.0115143176 0.0147889716 
52.7600000000 0.0012221019 0.0039586276 0.0062346722 0.0115731400 0.0148268063 
52.7700000000 0.0012276729 0.0039605624 0.0062474879 0.0116320821 0.0148801020 
52.7800000000 0.0012348378 0.0039661635 0.0062724188 0.0116862725 0.0148976900 
52.7900000000 0.0012452356 0.0039705022 0.0063009520 0.0117610296 0.0149315411 
52.8000000000 0.0012511071 0.0039834937 0.0063253032 0.0118081910 0.0149825522 
52.8100000000 0.0012589701 0.0039953220 0.0063536989 0.0118764920 0.0149830526 
52.8200000000 0.0012706479 0.0040069116 0.0063780577 0.0119396987 0.0150006267 
52.8300000000 0.0012781143 0.0040180084 0.0064069785 0.0120250457 0.0150348515 
52.8400000000 0.0012883690 0.0040221388 0.0064320772 0.0120403446 0.0150863059 
52.8500000000 0.0013017973 0.0040255607 0.0064381944 0.0120769379 0.0151232328 
52.8600000000 0.0013188337 0.0040331477 0.0064585348 0.0121166175 0.0151780936 
52.8700000000 0.0013256727 0.0040408289 0.0064749202 0.0121452043 0.0152113232 
52.8800000000 0.0013361334 0.0040488070 0.0064957616 0.0121680669 0.0152290859 
52.8900000000 0.0013495122 0.0040572866 0.0065129116 0.0122127106 0.0152658369 
52.9000000000 0.0013507402 0.0040708009 0.0065348678 0.0122304608 0.0153198989 
52.9100000000 0.0013566963 0.0040853434 0.0065621874 0.0122703569 0.0153985057 
52.9200000000 0.0013653598 0.0041011303 0.0065861354 0.0123138095 0.0154204131 
52.9300000000 0.0013787927 0.0041015744 0.0066159056 0.0123473370 0.0154636857 
52.9400000000 0.0013803520 0.0041075029 0.0066439275 0.0123761123 0.0155287707 
52.9500000000 0.0013863014 0.0041147237 0.0066772930 0.0124388585 0.0155782554 
52.9600000000 0.0013955327 0.0041233798 0.0067188756 0.0124924950 0.0156501314 
52.9700000000 0.0013990464 0.0041378944 0.0067455993 0.0125419903 0.0156979935 
52.9800000000 0.0014051718 0.0041542476 0.0067528927 0.0126243912 0.0157289127 
52.9900000000 0.0014162009 0.0041673911 0.0067649828 0.0126697098 0.0157866937 
53.0000000000 0.0014182600 0.0041869472 0.0067756874 0.0127392961 0.0158727032 
53.0100000000 0.0014242133 0.0042100500 0.0067927360 0.0127831979 0.0159365720 
53.0200000000 0.0014344508 0.0042167354 0.0068167081 0.0128521166 0.0159842988 
53.0300000000 0.0014378396 0.0042255528 0.0068400016 0.0129276039 0.0160571005 
53.0400000000 0.0014465218 0.0042366766 0.0068579719 0.0129942601 0.0161558954 
53.0500000000 0.0014592775 0.0042502057 0.0068847345 0.0130572968 0.0161841554 
53.0600000000 0.0014623266 0.0042668532 0.0069096877 0.0131249354 0.0162369013 
53.0700000000 0.0014695523 0.0042864444 0.0069426900 0.0131893939 0.0163151943 
53.0800000000 0.0014799221 0.0043091227 0.0069861196 0.0132802207 0.0164296362 
53.0900000000 0.0014839481 0.0043355529 0.0070152416 0.0133735509 0.0164798952 
53.1000000000 0.0014945322 0.0043432378 0.0070552141 0.0134640819 0.0165596105 
53.1100000000 0.0015083592 0.0043529580 0.0071048944 0.0135615999 0.0166686817 
53.1200000000 0.0015154473 0.0043656343 0.0071157423 0.0135889100 0.0168081807 
53.1300000000 0.0015268555 0.0043824720 0.0071261135 0.0136056248 0.0168706551 
53.1400000000 0.0015427917 0.0043989149 0.0071454083 0.0136301174 0.0169612747 
53.1500000000 0.0015491230 0.0044188697 0.0071727967 0.0136445116 0.0170814486 
53.1600000000 0.0015612572 0.0044439225 0.0071883142 0.0137006893 0.0170975940 
53.1700000000 0.0015782304 0.0044730031 0.0072157107 0.0137533396 0.0170825888 
53.1800000000 0.0015839013 0.0045053263 0.0072516586 0.0137963233 0.0171059751 
53.1900000000 0.0015956800 0.0045140296 0.0072763995 0.0138473543 0.0171575352 
53.2000000000 0.0016111055 0.0045253885 0.0073140888 0.0139049896 0.0171311041 
53.2100000000 0.0016188371 0.0045402522 0.0073572669 0.0139598416 0.0171327406 
53.2200000000 0.0016317530 0.0045606032 0.0074026570 0.0140054009 0.0171621229 
53.2300000000 0.0016505834 0.0045815357 0.0074529059 0.0140898326 0.0172292678 
53.2400000000 0.0016568297 0.0046085390 0.0074619259 0.0141531529 0.0172688665 
53.2500000000 0.0016690196 0.0046343328 0.0074792218 0.0142440193 0.0172973967 
53.2600000000 0.0016883822 0.0046666741 0.0074946997 0.0142960181 0.0173546634 
53.2700000000 0.0016938110 0.0046734819 0.0075237688 0.0143741705 0.0173846849 
53.2800000000 0.0017064736 0.0046918432 0.0075406966 0.0144465374 0.0174427711 
53.2900000000 0.0017228250 0.0047131173 0.0075671037 0.0145468023 0.0174830853 
53.3000000000 0.0017279109 0.0047389648 0.0075963826 0.0146381888 0.0175052910 
53.3100000000 0.0017402770 0.0047680832 0.0076400743 0.0147258823 0.0175562561 
53.3200000000 0.0017577993 0.0047996407 0.0076768576 0.0148253813 0.0176438717 
53.3300000000 0.0017625170 0.0048320152 0.0077190536 0.0149387442 0.0177157648 
53.3400000000 0.0017734072 0.0048719243 0.0077653679 0.0150429897 0.0177612887 
53.3500000000 0.0017891598 0.0048803403 0.0078224778 0.0151744566 0.0178357981 
53.3600000000 0.0017932348 0.0048985722 0.0078358942 0.0151860629 0.0179526380 
53.3700000000 0.0018021162 0.0049238340 0.0078572342 0.0152229793 0.0179965479 
53.3800000000 0.0018182312 0.0049476116 0.0078771649 0.0152358183 0.0180703133 
53.3900000000 0.0018212236 0.0049817430 0.0078917060 0.0152376523 0.0181743297 
53.4000000000 0.0018311179 0.0050180737 0.0079208592 0.0152868610 0.0182621225 
53.4100000000 0.0018471217 0.0050566114 0.0079542318 0.0152960729 0.0183323539 
53.4200000000 0.0018473336 0.0051033460 0.0079868257 0.0153460179 0.0184502105 
53.4300000000 0.0018547265 0.0051217383 0.0080272945 0.0153851328 0.0185423836 
53.4400000000 0.0018667663 0.0051360796 0.0080724164 0.0154418188 0.0186667278 
53.4500000000 0.0018655162 0.0051577694 0.0081168364 0.0154879405 0.0187729267 
53.4600000000 0.0018699857 0.0051904207 0.0081680851 0.0155742110 0.0188495103 
53.4700000000 0.0018798419 0.0052252964 0.0081808937 0.0156452338 0.0189570137 
53.4800000000 0.0018750443 0.0052622346 0.0081924442 0.0157061887 0.0191339458 
53.4900000000 0.0018777560 0.0053015786 0.0082188590 0.0157620214 0.0192327141 
53.5000000000 0.0018859453 0.0053047883 0.0082499167 0.0158070272 0.0193651989 
53.5100000000 0.0018824433 0.0053134702 0.0082778543 0.0159153677 0.0193430517 
53.5200000000 0.0018838280 0.0053330455 0.0083044915 0.0159861940 0.0193510902 
53.5300000000 0.0018915498 0.0053497153 0.0083459189 0.0160463727 0.0193890403 
53.5400000000 0.0018875470 0.0053772038 0.0083923433 0.0161532384 0.0193685341 
53.5500000000 0.0018914474 0.0054020990 0.0084440697 0.0162403578 0.0193945115 
53.5600000000 0.0019002336 0.0054380299 0.0084951472 0.0163510617 0.0194496268 
53.5700000000 0.0018983523 0.0054419305 0.0085518085 0.0164483311 0.0194752875 
53.5800000000 0.0019028837 0.0054564949 0.0086250936 0.0165350711 0.0195288731 
53.5900000000 0.0019128363 0.0054727857 0.0086392825 0.0166645908 0.0195848706 
53.6000000000 0.0019121306 0.0054943187 0.0086519281 0.0166536077 0.0196124798 
53.6100000000 0.0019176222 0.0055229219 0.0086779712 0.0166901267 0.0196847768 
53.6200000000 0.0019281205 0.0055570326 0.0087089238 0.0167149499 0.0197293179 
53.6300000000 0.0019263107 0.0055932392 0.0087449168 0.0167195511 0.0198007561 
53.6400000000 0.0019300245 0.0055980999 0.0087894567 0.0167695126 0.0198774044 
53.6500000000 0.0019393745 0.0056133365 0.0088392802 0.0168082678 0.0199267298 
53.6600000000 0.0019375834 0.0056301149 0.0088861058 0.0168537556 0.0200022593 
53.6700000000 0.0019413906 0.0056519695 0.0089384861 0.0169173534 0.0200492247 
53.6800000000 0.0019505909 0.0056753829 0.0089895179 0.0169700752 0.0201410536 
53.6900000000 0.0019487657 0.0057039332 0.0089948776 0.0170116925 0.0202413864 
53.7000000000 0.0019530792 0.0057429354 0.0090050915 0.0170888244 0.0203152828 
53.7100000000 0.0019614660 0.0057435474 0.0090199953 0.0171555011 0.0204149261 
53.7200000000 0.0019621506 0.0057490861 0.0090394805 0.0172356013 0.0204857449 
53.7300000000 0.0019671160 0.0057681503 0.0090634918 0.0173100482 0.0205808345 
53.7400000000 0.0019768697 0.0057885062 0.0090853416 0.0173919673 0.0206861642 
53.7500000000 0.0019743585 0.0058136300 0.0091115567 0.0174882861 0.0207869835 
53.7600000000 0.0019775299 0.0058436311 0.0091421262 0.0175788101 0.0209138724 
53.7700000000 0.0019852796 0.0058750254 0.0091859576 0.0176576308 0.0210115811 
53.7800000000 0.0019839922 0.0058769629 0.0092347885 0.0177708388 0.0211693462 
53.7900000000 0.0019886151 0.0058838452 0.0092411481 0.0178782344 0.0213542734 
53.8000000000 0.0019881551 0.0058950811 0.0092524409 0.0179736385 0.0214632202 
53.8100000000 0.0019930367 0.0059105681 0.0092677476 0.0179799442 0.0215960032 
53.8200000000 0.0020016581 0.0059349061 0.0092869482 0.0179985798 0.0216389578 
53.8300000000 0.0020028737 0.0059639493 0.0093099622 0.0180310219 0.0217434918 
53.8400000000 0.0020099996 0.0059974690 0.0093453620 0.0180506732 0.0218159854 
53.8500000000 0.0020209721 0.0060033821 0.0093848982 0.0180771631 0.0218647307 
53.8600000000 0.0020226032 0.0060090885 0.0094286706 0.0181216837 0.0219340738 
53.8700000000 0.0020295788 0.0060186558 0.0094770456 0.0181534123 0.0220106787 
53.8800000000 0.0020317044 0.0060364892 0.0095297904 0.0181722461 0.0221391826 
53.8900000000 0.0020378190 0.0060616912 0.0095328035 0.0182496317 0.0222361887 
53.9000000000 0.0020482837 0.0060919456 0.0095394304 0.0182923298 0.0223531325 
53.9100000000 0.0020503277 0.0060871930 0.0095494751 0.0183477403 0.0224370432 
53.9200000000 0.0020570087 0.0060939600 0.0095693853 0.0184360785 0.0225406717 
53.9300000000 0.0020686038 0.0061040730 0.0095924323 0.0185120344 0.0226627026 
53.9400000000 0.0020701870 0.0061218057 0.0096270495 0.0185792076 0.0227510207 
53.9500000000 0.0020761858 0.0061388108 0.0096585749 0.0186333051 0.0228912985 
53.9600000000 0.0020775541 0.0061667172 0.0096932401 0.0187463472 0.0230446700 
53.9700000000 0.0020826246 0.0061980759 0.0097297657 0.0188474428 0.0231739356 
53.9800000000 0.0020935006 0.0061954458 0.0097780706 0.0189408965 0.0232688218 
53.9900000000 0.0020964589 0.0062033346 0.0097788661 0.0190422555 0.0233803423 
54.0000000000 0.0021042909 0.0062169263 0.0097825069 0.0191566855 0.0235051913 
54.0100000000 0.0021066621 0.0062339856 0.0098030212 0.0191675180 0.0236848894 
54.0200000000 0.0021139996 0.0062532160 0.0098185794 0.0191637277 0.0238835525 
54.0300000000 0.0021262346 0.0062759450 0.0098364933 0.0191935825 0.0240561344 
54.0400000000 0.0021296964 0.0062741390 0.0098645329 0.0192333072 0.0242471855 
54.0500000000 0.0021376975 0.0062789926 0.0098950306 0.0192853480 0.0244022718 
54.0600000000 0.0021398349 0.0062853674 0.0099207002 0.0193230688 0.0245730666 
54.0700000000 0.0021463698 0.0063005484 0.0099564195 0.0193461587 0.0247623152 
54.0800000000 0.0021581038 0.0063155447 0.0099596525 0.0194041254 0.0250119082 
54.0900000000 0.0021618990 0.0063392551 0.0099648937 0.0194674403 0.0251797111 
54.1000000000 0.0021707107 0.0063370974 0.0099726159 0.0195429328 0.0252168958 
54.1100000000 0.0021735194 0.0063407305 0.0099874559 0.0195849419 0.0252721777 
54.1200000000 0.0021812350 0.0063493555 0.0100110167 0.0196611370 0.0253394082 
54.1300000000 0.0021852988 0.0063656400 0.0100415459 0.0197429593 0.0254182383 
54.1400000000 0.0021941817 0.0063837928 0.0100747646 0.0198375428 0.0255000851 
54.1500000000 0.0022087308 0.0064045958 0.0101099284 0.0198986103 0.0256506483 
54.1600000000 0.0022164942 0.0064082867 0.0101465491 0.0200157477 0.0257620025 
54.1700000000 0.0022299383 0.0064124926 0.0101440284 0.0201185634 0.0258421059 
54.1800000000 0.0022374791 0.0064235591 0.0101429096 0.0202353705 0.0259387948 
54.1900000000 0.0022491864 0.0064367461 0.0101547401 0.0203366524 0.0260895494 
54.2000000000 0.0022545286 0.0064541624 0.0101617532 0.0203531539 0.0262012987 
54.2100000000 0.0022662608 0.0064754110 0.0101809023 0.0203743154 0.0263234035 
54.2200000000 0.0022716857 0.0064749860 0.0102008450 0.0204071500 0.0264632870 
54.2300000000 0.0022837243 0.0064784618 0.0102273084 0.0204442101 0.0266137638 
54.2400000000 0.0023013957 0.0064915629 0.0102546881 0.0204925459 0.0267244027 
54.2500000000 0.0023094784 0.0065063995 0.0102898706 0.0205236653 0.0269046309 
54.2600000000 0.0023228863 0.0065249363 0.0102889747 0.0205901858 0.0270461983 
54.2700000000 0.0023276910 0.0065496257 0.0102952131 0.0206397021 0.0271972073 
54.2800000000 0.0023391915 0.0065509460 0.0103123482 0.0207000880 0.0273072792 
